cond,pid,source,file,toGIG,toDRG,fpocket_pos,fpocket_dist,threading
L2_nterm_t1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L2_nterm_t1_2.pdb,15.537,16.125,3.0,10.68,reverse
L2_nterm_t1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L2_nterm_t1_3.pdb,8.228,7.515,8.0,10.01,forward
L3_nterm_t2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L3_nterm_t2_0.pdb,14.727,15.341,2.0,7.24,reverse
L3_nterm_t2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L3_nterm_t2_1.pdb,6.802,6.366,7.0,7.17,forward
L3_nterm_t2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L3_nterm_t2_2.pdb,12.663,13.194,2.0,7.21,reverse
L3_nterm_t2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L3_nterm_t2_3.pdb,12.014,12.599,2.0,6.28,reverse
L4_expanded,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L4_expanded_0.pdb,16.022,16.581,3.0,6.67,reverse
L4_expanded,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L4_expanded_1.pdb,5.743,6.064,10.0,6.03,forward
L4_expanded,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L4_expanded_2.pdb,15.611,16.001,4.0,8.63,reverse
L4_expanded,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L4_expanded_3.pdb,14.456,15.043,2.0,6.82,reverse
L5_max,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L5_max_0.pdb,15.329,15.77,3.0,7.25,reverse
L5_max,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L5_max_1.pdb,14.902,15.496,4.0,9.2,reverse
L5_max,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L5_max_2.pdb,13.077,13.757,1.0,8.74,reverse
L5_max,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_L5_max_3.pdb,13.862,14.473,2.0,6.42,reverse
mhc,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_0.pdb,8.741,7.996,7.0,4.82,forward
mhc,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_1.pdb,16.174,16.92,2.0,5.03,reverse
mhc,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_2.pdb,6.119,6.01,10.0,7.71,forward
mhc,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_3.pdb,3.495,2.723,9.0,5.36,forward
mhc,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_4.pdb,14.293,14.589,4.0,8.09,reverse
mhc,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_5.pdb,8.098,7.324,7.0,7.69,forward
mhc_tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr1_0.pdb,6.333,5.633,7.0,8.97,forward
mhc_tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr1_1.pdb,4.133,3.395,7.0,8.42,forward
mhc_tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr1_2.pdb,15.675,16.217,4.0,8.63,reverse
mhc_tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr1_3.pdb,5.678,5.361,9.0,6.39,forward
mhc_tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr1_4.pdb,13.628,13.833,5.0,8.47,ambiguous
mhc_tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr1_5.pdb,5.492,4.71,8.0,8.69,forward
mhc_tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr2_0.pdb,17.35,17.743,5.0,9.73,ambiguous
mhc_tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr2_1.pdb,14.54,15.122,2.0,7.12,reverse
mhc_tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr2_2.pdb,16.5,16.972,2.0,8.43,reverse
mhc_tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_mhc_tcr2_3.pdb,8.467,7.718,8.0,7.39,forward
tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr1_0.pdb,9.574,8.757,7.0,5.94,forward
tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr1_1.pdb,3.692,3.006,9.0,8.46,forward
tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr1_2.pdb,10.511,9.772,6.0,6.7,ambiguous
tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr1_3.pdb,3.928,3.566,10.0,10.14,forward
tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr1_4.pdb,7.208,6.897,9.0,6.86,forward
tcr1,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr1_5.pdb,5.327,5.891,7.0,10.72,forward
tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_0.pdb,8.972,8.186,7.0,8.39,forward
tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_1.pdb,7.579,6.986,8.0,7.76,forward
tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_2.pdb,14.487,15.25,2.0,10.43,reverse
tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_3.pdb,6.369,5.769,9.0,7.81,forward
tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_4.pdb,6.134,5.497,8.0,7.35,forward
tcr2,6AMU,denovo30,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_5.pdb,12.958,13.398,3.0,6.41,reverse
k14,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k14_0.pdb,15.311,16.021,2.0,5.9,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_0.pdb,16.034,16.661,2.0,6.99,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_1.pdb,6.843,6.384,8.0,6.79,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_10.pdb,4.484,3.628,8.0,8.17,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_100.pdb,14.405,15.099,1.0,8.78,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_101.pdb,13.626,14.343,2.0,7.91,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_102.pdb,4.575,4.007,9.0,5.7,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_103.pdb,15.079,15.728,1.0,5.19,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_104.pdb,15.674,16.361,2.0,9.93,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_105.pdb,14.424,15.007,2.0,9.84,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_106.pdb,16.771,17.227,4.0,8.39,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_107.pdb,14.068,14.719,2.0,5.45,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_108.pdb,14.394,15.038,1.0,6.41,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_109.pdb,3.172,2.066,9.0,5.01,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_11.pdb,6.446,5.617,9.0,9.77,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_110.pdb,4.724,4.098,8.0,6.34,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_111.pdb,15.31,16.001,2.0,6.75,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_112.pdb,2.958,3.716,10.0,7.52,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_113.pdb,7.883,6.786,7.0,6.68,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_114.pdb,15.425,16.113,1.0,4.95,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_115.pdb,3.716,3.864,10.0,9.7,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_116.pdb,14.618,15.424,1.0,3.84,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_117.pdb,17.261,17.659,5.0,10.47,ambiguous
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_118.pdb,4.466,3.768,9.0,8.07,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_119.pdb,15.967,16.491,1.0,7.33,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_12.pdb,2.704,2.065,9.0,6.49,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_120.pdb,14.592,15.393,1.0,8.02,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_121.pdb,5.505,4.628,8.0,7.11,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_122.pdb,13.073,13.869,1.0,9.98,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_123.pdb,3.966,2.71,8.0,9.29,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_124.pdb,4.143,4.06,9.0,10.49,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_125.pdb,3.842,3.455,9.0,5.91,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_126.pdb,12.966,13.777,1.0,5.77,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_127.pdb,5.563,5.006,9.0,7.73,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_128.pdb,15.23,15.801,2.0,5.03,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_129.pdb,2.276,3.366,10.0,7.3,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_13.pdb,5.122,4.258,9.0,8.42,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_130.pdb,4.578,5.159,10.0,8.57,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_131.pdb,15.393,15.952,3.0,9.29,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_132.pdb,13.78,14.502,1.0,5.23,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_133.pdb,13.502,14.23,1.0,4.89,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_134.pdb,2.7,2.855,10.0,4.8,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_135.pdb,14.976,15.588,2.0,9.51,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_136.pdb,15.253,15.858,1.0,8.73,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_137.pdb,3.459,2.636,9.0,5.21,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_138.pdb,3.402,2.244,9.0,6.26,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_139.pdb,2.926,3.449,10.0,4.88,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_14.pdb,3.214,3.645,10.0,5.93,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_15.pdb,14.757,15.501,4.0,10.78,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_16.pdb,3.831,3.272,9.0,6.18,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_17.pdb,3.499,3.676,10.0,7.9,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_18.pdb,3.886,3.964,10.0,9.44,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_19.pdb,14.708,15.379,3.0,6.78,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_2.pdb,3.928,3.803,9.0,8.14,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_20.pdb,15.558,15.981,3.0,6.47,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_21.pdb,14.329,14.848,2.0,6.83,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_22.pdb,2.399,2.826,10.0,5.26,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_23.pdb,14.944,15.63,1.0,6.53,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_24.pdb,4.213,3.347,9.0,7.27,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_25.pdb,16.016,16.519,3.0,9.56,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_26.pdb,16.697,17.206,1.0,9.3,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_27.pdb,8.582,7.644,7.0,6.58,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_28.pdb,3.587,2.943,9.0,5.33,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_29.pdb,4.653,4.055,8.0,9.07,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_3.pdb,2.412,3.403,10.0,4.53,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_30.pdb,4.026,4.144,7.0,9.89,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_31.pdb,4.658,3.703,8.0,5.38,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_32.pdb,5.966,5.465,9.0,9.96,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_33.pdb,5.807,4.931,8.0,7.34,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_34.pdb,15.619,16.131,2.0,4.83,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_35.pdb,4.964,3.93,8.0,6.98,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_36.pdb,2.501,2.927,10.0,5.07,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_37.pdb,5.56,4.726,9.0,7.44,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_38.pdb,16.303,16.779,3.0,7.08,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_39.pdb,3.767,3.587,10.0,9.36,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_4.pdb,2.995,3.806,10.0,9.26,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_40.pdb,5.951,4.78,8.0,4.77,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_41.pdb,14.071,14.839,1.0,4.27,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_42.pdb,4.065,3.345,9.0,6.05,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_43.pdb,16.039,16.612,3.0,8.79,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_44.pdb,2.933,1.853,9.0,5.7,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_45.pdb,4.46,4.134,8.0,8.59,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_46.pdb,15.925,16.508,3.0,7.28,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_47.pdb,3.762,3.856,10.0,9.83,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_48.pdb,4.749,3.908,9.0,6.06,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_49.pdb,3.697,2.998,9.0,6.16,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_5.pdb,14.819,15.34,3.0,8.2,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_50.pdb,2.505,2.988,10.0,5.78,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_51.pdb,14.516,15.161,1.0,5.21,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_52.pdb,15.781,16.553,2.0,10.37,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_53.pdb,4.95,4.159,8.0,9.54,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_54.pdb,14.844,15.463,1.0,5.13,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_55.pdb,7.302,6.692,8.0,6.46,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_56.pdb,12.934,13.495,1.0,8.13,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_57.pdb,3.977,3.405,9.0,5.32,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_58.pdb,3.835,2.815,9.0,6.22,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_59.pdb,3.531,2.787,9.0,6.27,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_6.pdb,4.53,4.067,7.0,10.4,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_60.pdb,15.23,15.891,1.0,5.83,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_61.pdb,15.454,15.896,3.0,9.46,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_62.pdb,16.029,16.725,2.0,6.99,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_63.pdb,14.946,15.786,1.0,5.55,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_64.pdb,15.345,15.83,4.0,7.76,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_65.pdb,13.662,14.402,1.0,4.21,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_66.pdb,16.003,16.512,1.0,9.3,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_67.pdb,5.541,4.598,8.0,7.37,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_68.pdb,4.747,4.081,8.0,8.87,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_69.pdb,2.457,3.304,10.0,5.5,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_7.pdb,16.076,16.572,4.0,9.46,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_70.pdb,15.021,15.741,2.0,4.86,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_71.pdb,2.924,3.014,10.0,5.92,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_72.pdb,14.961,15.843,1.0,8.22,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_73.pdb,3.825,3.315,9.0,7.56,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_74.pdb,13.868,14.713,1.0,5.5,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_75.pdb,15.066,15.679,2.0,6.96,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_76.pdb,16.124,16.771,3.0,7.31,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_77.pdb,4.226,3.433,9.0,7.03,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_78.pdb,16.115,16.652,3.0,8.95,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_79.pdb,14.768,15.5,1.0,4.91,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_8.pdb,14.904,15.504,1.0,3.56,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_80.pdb,17.826,18.186,5.0,9.54,ambiguous
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_81.pdb,15.442,15.989,2.0,6.39,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_82.pdb,16.235,16.565,5.0,9.77,ambiguous
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_83.pdb,15.161,15.833,2.0,6.58,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_84.pdb,3.358,3.55,10.0,6.31,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_85.pdb,15.944,16.496,2.0,7.97,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_86.pdb,2.438,3.037,10.0,4.45,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_87.pdb,3.327,3.455,10.0,5.08,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_88.pdb,5.739,4.873,8.0,6.81,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_89.pdb,15.693,16.381,2.0,5.82,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_9.pdb,16.444,16.933,4.0,6.63,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_90.pdb,5.809,4.928,8.0,6.49,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_91.pdb,14.497,15.202,1.0,9.78,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_92.pdb,14.125,14.818,1.0,6.23,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_93.pdb,15.029,15.723,1.0,6.85,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_94.pdb,15.614,16.15,4.0,11.0,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_95.pdb,14.743,15.396,1.0,6.25,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_96.pdb,8.397,7.489,7.0,6.25,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_97.pdb,2.891,3.389,10.0,5.38,forward
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_98.pdb,16.334,16.847,3.0,8.11,reverse
k18,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k18_99.pdb,15.072,15.555,3.0,6.1,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_0.pdb,15.909,16.407,1.0,6.13,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_1.pdb,15.298,16.04,1.0,5.71,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_10.pdb,3.239,2.399,9.0,6.13,forward
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_11.pdb,5.032,4.249,8.0,6.21,forward
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_12.pdb,15.626,16.051,4.0,6.53,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_13.pdb,14.709,15.261,2.0,6.97,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_14.pdb,14.017,14.407,1.0,9.19,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_15.pdb,16.532,17.077,3.0,6.83,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_16.pdb,3.767,3.18,9.0,5.92,forward
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_17.pdb,4.035,3.123,8.0,7.4,forward
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_18.pdb,2.846,2.848,10.0,7.06,forward
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_19.pdb,17.275,17.681,4.0,6.22,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_2.pdb,4.744,4.011,9.0,5.02,forward
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_20.pdb,15.783,16.348,2.0,5.87,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_21.pdb,16.041,16.517,2.0,8.74,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_22.pdb,17.209,17.644,4.0,7.16,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_23.pdb,3.891,3.257,9.0,5.37,forward
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_24.pdb,15.52,16.227,2.0,4.87,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_25.pdb,14.963,15.571,3.0,9.58,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_3.pdb,14.694,15.411,2.0,6.48,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_4.pdb,4.818,4.29,8.0,8.18,forward
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_5.pdb,16.954,17.422,4.0,6.24,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_6.pdb,13.466,13.863,1.0,9.19,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_7.pdb,15.916,16.568,2.0,6.9,reverse
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_8.pdb,5.111,4.136,8.0,6.87,forward
k24,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_k24_9.pdb,15.735,16.321,1.0,9.25,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_0.pdb,3.21,2.504,9.0,7.08,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_1.pdb,16.269,16.808,3.0,6.61,reverse
