source,pid,context,cond,tcr_present,pep_len,toGIG,toDRG,file,to_cognate,to_other,crossed,fpocket_pos,fpocket_dist,bpocket_pos,bpocket_dist,f_seated,b_seated,register,threading,occ_cognate,occ_crossed,class_300Kext,class_370K
promising,6AM5,withTCR,L5_max,True,10,3.954,3.02,outputs/promising/pdb/6AM5_L5_max_w1_8962383_1.pdb,3.954,3.02,False,9.0,5.03,2.0,5.15,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L5_max,True,10,13.956,14.587,outputs/promising/pdb/6AM5_L5_max_w1_9276067_0.pdb,13.956,14.587,False,2.0,9.58,9.0,5.85,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.107,15.671,outputs/promising/pdb/6AM5_L5_max_w1_9276067_1.pdb,15.107,15.671,False,2.0,9.77,9.0,4.27,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,5.092,4.553,outputs/promising/pdb/6AM5_L5_max_w1_9544020_0.pdb,5.092,4.553,False,9.0,4.58,1.0,7.32,True,False,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L5_max,True,10,5.456,4.746,outputs/promising/pdb/6AM5_L5_max_w1_9544020_1.pdb,5.456,4.746,False,8.0,6.92,2.0,4.38,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,2.855,3.296,outputs/promising/pdb/6AM5_L5_max_wA_0038857_0.pdb,2.855,3.296,False,10.0,9.09,2.0,5.29,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,6.358,5.706,outputs/promising/pdb/6AM5_L5_max_wA_0127299_0.pdb,6.358,5.706,False,9.0,7.73,1.0,4.81,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.336,16.098,outputs/promising/pdb/6AM5_L5_max_wA_0360292_0.pdb,15.336,16.098,False,1.0,5.64,8.0,4.97,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.067,15.604,outputs/promising/pdb/6AM5_L5_max_wA_0457070_0.pdb,15.067,15.604,False,4.0,9.09,9.0,4.41,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,9.75,8.831,outputs/promising/pdb/6AM5_L5_max_wA_0559318_0.pdb,9.75,8.831,False,6.0,8.21,2.0,8.79,False,False,off,ambiguous,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,9.228,8.382,outputs/promising/pdb/6AM5_L5_max_wA_0685713_0.pdb,9.228,8.382,False,7.0,6.34,1.0,8.38,True,False,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,2.096,3.482,outputs/promising/pdb/6AM5_L5_max_wA_0889271_0.pdb,2.096,3.482,False,10.0,5.28,2.0,4.98,True,True,GIG,forward,True,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.174,15.879,outputs/promising/pdb/6AM5_L5_max_wA_1109091_0.pdb,15.174,15.879,False,2.0,6.75,9.0,4.03,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,13.797,14.267,outputs/promising/pdb/6AM5_L5_max_wA_1156573_0.pdb,13.797,14.267,False,2.0,6.12,10.0,7.52,True,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,3.834,3.087,outputs/promising/pdb/6AM5_L5_max_wA_1232081_0.pdb,3.834,3.087,False,9.0,5.22,3.0,4.96,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.965,16.41,outputs/promising/pdb/6AM5_L5_max_wA_1737780_0.pdb,15.965,16.41,False,4.0,7.34,10.0,5.28,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,16.023,16.436,outputs/promising/pdb/6AM5_L5_max_wA_2458087_0.pdb,16.023,16.436,False,3.0,7.49,10.0,7.81,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.194,15.887,outputs/promising/pdb/6AM5_L5_max_wA_2540949_0.pdb,15.194,15.887,False,4.0,9.67,9.0,5.08,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,14.474,14.937,outputs/promising/pdb/6AM5_L5_max_wA_2673171_0.pdb,14.474,14.937,False,2.0,6.92,8.0,6.79,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,5.988,5.834,outputs/promising/pdb/6AM5_L5_max_wA_2715268_0.pdb,5.988,5.834,False,8.0,10.49,1.0,8.64,False,False,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,16.905,17.247,outputs/promising/pdb/6AM5_L5_max_wA_2762691_0.pdb,16.905,17.247,False,4.0,6.79,10.0,7.3,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.052,15.494,outputs/promising/pdb/6AM5_L5_max_wA_2770095_0.pdb,15.052,15.494,False,5.0,7.08,10.0,6.11,False,True,off,ambiguous,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,3.64,3.417,outputs/promising/pdb/6AM5_L5_max_wA_2874560_0.pdb,3.64,3.417,False,9.0,9.6,3.0,5.22,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,6.783,6.0,outputs/promising/pdb/6AM5_L5_max_wA_2902358_0.pdb,6.783,6.0,False,8.0,7.22,1.0,4.97,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,12.841,13.378,outputs/promising/pdb/6AM5_L5_max_wA_3022232_0.pdb,12.841,13.378,False,1.0,8.7,10.0,4.7,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,14.824,15.299,outputs/promising/pdb/6AM5_L5_max_wA_3034198_0.pdb,14.824,15.299,False,2.0,5.04,8.0,6.22,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,3.559,2.745,outputs/promising/pdb/6AM5_L5_max_wA_3417539_0.pdb,3.559,2.745,False,9.0,6.18,3.0,4.62,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L5_max,True,10,6.121,5.385,outputs/promising/pdb/6AM5_L5_max_wA_3492203_0.pdb,6.121,5.385,False,9.0,5.86,2.0,8.68,True,False,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L5_max,True,10,14.876,15.396,outputs/promising/pdb/6AM5_L5_max_wA_3611577_0.pdb,14.876,15.396,False,4.0,7.43,9.0,4.39,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,13.861,14.524,outputs/promising/pdb/6AM5_L5_max_wA_3765915_0.pdb,13.861,14.524,False,2.0,8.14,10.0,4.41,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,14.461,14.98,outputs/promising/pdb/6AM5_L5_max_wA_4105756_0.pdb,14.461,14.98,False,1.0,5.1,9.0,4.03,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,16.649,17.177,outputs/promising/pdb/6AM5_L5_max_wA_4657929_0.pdb,16.649,17.177,False,2.0,8.98,10.0,4.74,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,12.918,13.456,outputs/promising/pdb/6AM5_L5_max_wA_4759562_0.pdb,12.918,13.456,False,1.0,3.59,10.0,4.24,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,14.668,15.255,outputs/promising/pdb/6AM5_L5_max_wA_4914435_0.pdb,14.668,15.255,False,2.0,7.82,10.0,6.28,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.799,16.241,outputs/promising/pdb/6AM5_L5_max_wA_5633442_0.pdb,15.799,16.241,False,3.0,7.22,10.0,7.43,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,3.868,2.993,outputs/promising/pdb/6AM5_L5_max_wA_5634369_0.pdb,3.868,2.993,False,9.0,7.35,2.0,4.79,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,16.409,16.95,outputs/promising/pdb/6AM5_L5_max_wA_5653811_0.pdb,16.409,16.95,False,3.0,6.23,9.0,4.33,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.276,15.755,outputs/promising/pdb/6AM5_L5_max_wA_5676527_0.pdb,15.276,15.755,False,3.0,8.26,10.0,5.57,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,10.324,9.29,outputs/promising/pdb/6AM5_L5_max_wA_5824378_0.pdb,10.324,9.29,False,6.0,7.07,1.0,7.69,False,False,off,ambiguous,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.217,15.905,outputs/promising/pdb/6AM5_L5_max_wA_5901134_0.pdb,15.217,15.905,False,1.0,9.8,9.0,4.76,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,7.798,6.887,outputs/promising/pdb/6AM5_L5_max_wA_5938173_0.pdb,7.798,6.887,False,7.0,7.0,1.0,5.27,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,3.516,2.962,outputs/promising/pdb/6AM5_L5_max_wA_5983243_0.pdb,3.516,2.962,False,9.0,5.04,3.0,5.4,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L5_max,True,10,7.178,6.255,outputs/promising/pdb/6AM5_L5_max_wA_6147825_0.pdb,7.178,6.255,False,8.0,5.48,1.0,8.7,True,False,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,6.022,5.279,outputs/promising/pdb/6AM5_L5_max_wA_6359334_0.pdb,6.022,5.279,False,8.0,5.75,1.0,4.12,True,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,16.852,17.325,outputs/promising/pdb/6AM5_L5_max_wA_6386201_0.pdb,16.852,17.325,False,4.0,5.52,10.0,9.36,True,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,16.145,16.621,outputs/promising/pdb/6AM5_L5_max_wA_6540789_0.pdb,16.145,16.621,False,3.0,6.92,10.0,4.27,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,8.966,8.161,outputs/promising/pdb/6AM5_L5_max_wA_6600904_0.pdb,8.966,8.161,False,7.0,5.94,1.0,10.01,True,False,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,6.112,5.359,outputs/promising/pdb/6AM5_L5_max_wA_6640875_0.pdb,6.112,5.359,False,8.0,7.08,2.0,5.26,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,14.963,15.294,outputs/promising/pdb/6AM5_L5_max_wA_6845088_0.pdb,14.963,15.294,False,5.0,7.05,10.0,9.2,False,False,off,ambiguous,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,14.883,15.405,outputs/promising/pdb/6AM5_L5_max_wA_6995484_0.pdb,14.883,15.405,False,3.0,8.65,10.0,3.02,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,7.035,6.369,outputs/promising/pdb/6AM5_L5_max_wA_7193250_0.pdb,7.035,6.369,False,7.0,8.13,1.0,5.75,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,4.963,3.82,outputs/promising/pdb/6AM5_L5_max_wA_7352871_0.pdb,4.963,3.82,False,8.0,5.07,1.0,5.59,True,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,4.771,3.957,outputs/promising/pdb/6AM5_L5_max_wA_7588538_0.pdb,4.771,3.957,False,9.0,7.69,2.0,5.01,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,12.945,13.588,outputs/promising/pdb/6AM5_L5_max_wA_7722540_0.pdb,12.945,13.588,False,3.0,9.04,10.0,4.81,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,6.222,5.236,outputs/promising/pdb/6AM5_L5_max_wA_8124303_0.pdb,6.222,5.236,False,8.0,6.12,1.0,4.58,True,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,3.369,2.241,outputs/promising/pdb/6AM5_L5_max_wA_8179328_0.pdb,3.369,2.241,True,9.0,5.7,2.0,4.27,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.365,15.897,outputs/promising/pdb/6AM5_L5_max_wA_8694448_0.pdb,15.365,15.897,False,2.0,7.54,10.0,4.06,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,4.714,4.169,outputs/promising/pdb/6AM5_L5_max_wA_8755428_0.pdb,4.714,4.169,False,9.0,5.85,1.0,4.76,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L5_max,True,10,6.922,6.237,outputs/promising/pdb/6AM5_L5_max_wA_8817709_0.pdb,6.922,6.237,False,8.0,7.29,1.0,9.12,False,False,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,2.856,2.73,outputs/promising/pdb/6AM5_L5_max_wA_9392977_0.pdb,2.856,2.73,False,10.0,6.95,2.0,4.45,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,5.135,4.284,outputs/promising/pdb/6AM5_L5_max_wA_9435107_0.pdb,5.135,4.284,False,9.0,8.54,3.0,6.56,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,14.76,15.453,outputs/promising/pdb/6AM5_L5_max_wA_9540248_0.pdb,14.76,15.453,False,2.0,6.28,10.0,3.83,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.806,16.361,outputs/promising/pdb/6AM5_L5_max_wA_9600683_0.pdb,15.806,16.361,False,2.0,7.51,9.0,4.95,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,15.147,15.527,outputs/promising/pdb/6AM5_L5_max_wA_9665249_0.pdb,15.147,15.527,False,4.0,9.27,10.0,4.55,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L5_max,True,10,4.871,4.026,outputs/promising/pdb/6AM5_L5_max_wA_9829775_0.pdb,4.871,4.026,False,7.0,9.03,2.0,5.36,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,3.855,3.26,outputs/promising/pdb/6AMU_L1_nterm_wA_0010821_0.pdb,3.26,3.855,False,8.0,6.87,3.0,5.69,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,2.233,2.976,outputs/promising/pdb/6AMU_L1_nterm_wA_0082638_0.pdb,2.976,2.233,True,10.0,6.58,2.0,6.05,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,5.568,5.9,outputs/promising/pdb/6AMU_L1_nterm_wA_0340291_0.pdb,5.9,5.568,False,10.0,6.59,3.0,8.29,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,5.717,6.028,outputs/promising/pdb/6AMU_L1_nterm_wA_0388860_0.pdb,6.028,5.717,False,10.0,6.42,3.0,9.32,True,False,GIG,forward,False,True,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,15.161,15.821,outputs/promising/pdb/6AMU_L1_nterm_wA_0389918_0.pdb,15.821,15.161,False,4.0,10.62,9.0,6.18,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,6.852,6.316,outputs/promising/pdb/6AMU_L1_nterm_wA_0746792_0.pdb,6.316,6.852,False,9.0,8.42,2.0,7.67,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,5.406,5.754,outputs/promising/pdb/6AMU_L1_nterm_wA_1663184_0.pdb,5.754,5.406,False,10.0,6.14,3.0,9.32,True,False,GIG,forward,False,True,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,2.571,3.372,outputs/promising/pdb/6AMU_L1_nterm_wA_1675029_0.pdb,3.372,2.571,False,10.0,5.16,3.0,5.97,True,True,GIG,forward,False,True,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,4.852,3.687,outputs/promising/pdb/6AMU_L1_nterm_wA_1858593_0.pdb,3.687,4.852,False,8.0,6.41,2.0,5.96,True,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,5.471,5.384,outputs/promising/pdb/6AMU_L1_nterm_wA_2071750_0.pdb,5.384,5.471,False,8.0,10.24,1.0,7.67,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,4.61,4.851,outputs/promising/pdb/6AMU_L1_nterm_wA_2362467_0.pdb,4.851,4.61,False,9.0,10.27,3.0,5.59,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,3.345,2.882,outputs/promising/pdb/6AMU_L1_nterm_wA_2574137_0.pdb,2.882,3.345,False,9.0,4.59,3.0,5.56,True,True,DRG,forward,True,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,3.88,3.596,outputs/promising/pdb/6AMU_L1_nterm_wA_2578568_0.pdb,3.596,3.88,False,9.0,8.1,1.0,5.61,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,13.453,13.85,outputs/promising/pdb/6AMU_L1_nterm_wA_2659811_0.pdb,13.85,13.453,False,3.0,6.8,9.0,10.44,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,6.053,5.893,outputs/promising/pdb/6AMU_L1_nterm_wA_2665439_0.pdb,5.893,6.053,False,9.0,6.76,2.0,8.45,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,17.67,17.99,outputs/promising/pdb/6AMU_L1_nterm_wA_2703951_0.pdb,17.99,17.67,False,5.0,7.72,10.0,7.0,False,True,off,ambiguous,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,6.63,6.539,outputs/promising/pdb/6AMU_L1_nterm_wA_2807485_0.pdb,6.539,6.63,False,7.0,9.65,4.0,10.14,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,3.521,4.733,outputs/promising/pdb/6AMU_L1_nterm_wA_2946479_0.pdb,4.733,3.521,False,10.0,9.28,2.0,5.25,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,4.682,4.838,outputs/promising/pdb/6AMU_L1_nterm_wA_3048671_0.pdb,4.838,4.682,False,9.0,10.23,3.0,5.03,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,12.379,12.87,outputs/promising/pdb/6AMU_L1_nterm_wA_3101212_0.pdb,12.87,12.379,False,1.0,11.63,9.0,3.96,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,12.745,13.168,outputs/promising/pdb/6AMU_L1_nterm_wA_3161502_0.pdb,13.168,12.745,False,3.0,6.39,10.0,8.66,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,14.278,14.79,outputs/promising/pdb/6AMU_L1_nterm_wA_3447169_0.pdb,14.79,14.278,False,3.0,4.98,10.0,6.42,True,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,7.285,6.388,outputs/promising/pdb/6AMU_L1_nterm_wA_3470000_0.pdb,6.388,7.285,False,7.0,9.01,1.0,4.51,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,4.462,3.341,outputs/promising/pdb/6AMU_L1_nterm_wA_3470140_0.pdb,3.341,4.462,False,9.0,9.3,2.0,4.99,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,16.074,16.511,outputs/promising/pdb/6AMU_L1_nterm_wA_3704812_0.pdb,16.511,16.074,False,3.0,9.19,10.0,7.67,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,6.599,5.833,outputs/promising/pdb/6AMU_L1_nterm_wA_3894281_0.pdb,5.833,6.599,False,7.0,7.97,1.0,7.43,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,6.026,5.894,outputs/promising/pdb/6AMU_L1_nterm_wA_4058465_0.pdb,5.894,6.026,False,8.0,8.9,1.0,9.97,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,14.338,14.925,outputs/promising/pdb/6AMU_L1_nterm_wA_4420913_0.pdb,14.925,14.338,False,2.0,6.34,10.0,5.4,True,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,4.919,4.132,outputs/promising/pdb/6AMU_L1_nterm_wA_4466316_0.pdb,4.132,4.919,False,8.0,8.04,1.0,5.5,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,12.065,12.554,outputs/promising/pdb/6AMU_L1_nterm_wA_4484775_0.pdb,12.554,12.065,False,1.0,6.31,8.0,8.63,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,13.011,13.256,outputs/promising/pdb/6AMU_L1_nterm_wA_4520016_0.pdb,13.256,13.011,False,4.0,8.05,10.0,9.43,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,8.179,7.513,outputs/promising/pdb/6AMU_L1_nterm_wA_4636717_0.pdb,7.513,8.179,False,8.0,6.27,1.0,8.81,True,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,8.996,8.547,outputs/promising/pdb/6AMU_L1_nterm_wA_4741561_0.pdb,8.547,8.996,False,8.0,9.58,1.0,9.03,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,3.768,3.383,outputs/promising/pdb/6AMU_L1_nterm_wA_4823362_0.pdb,3.383,3.768,False,8.0,9.22,3.0,5.77,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,3.32,3.728,outputs/promising/pdb/6AMU_L1_nterm_wA_4932689_0.pdb,3.728,3.32,False,10.0,9.13,3.0,5.24,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,17.663,18.053,outputs/promising/pdb/6AMU_L1_nterm_wA_5083685_0.pdb,18.053,17.663,False,4.0,7.63,10.0,6.81,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,5.826,5.671,outputs/promising/pdb/6AMU_L1_nterm_wA_5160771_0.pdb,5.671,5.826,False,8.0,8.17,1.0,8.72,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,6.95,6.159,outputs/promising/pdb/6AMU_L1_nterm_wA_5351057_0.pdb,6.159,6.95,False,7.0,6.36,2.0,6.44,True,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,15.693,16.095,outputs/promising/pdb/6AMU_L1_nterm_wA_5454568_0.pdb,16.095,15.693,False,4.0,10.19,10.0,5.36,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,5.783,5.697,outputs/promising/pdb/6AMU_L1_nterm_wA_5668039_0.pdb,5.697,5.783,False,8.0,9.15,1.0,9.46,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,3.031,3.334,outputs/promising/pdb/6AMU_L1_nterm_wA_5711483_0.pdb,3.334,3.031,False,10.0,5.72,3.0,4.58,True,True,GIG,forward,False,True,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,12.978,13.566,outputs/promising/pdb/6AMU_L1_nterm_wA_5864215_0.pdb,13.566,12.978,False,1.0,3.69,10.0,6.18,True,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,12.312,12.823,outputs/promising/pdb/6AMU_L1_nterm_wA_6160448_0.pdb,12.823,12.312,False,2.0,6.66,9.0,7.99,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L1_nterm,True,10,15.156,15.323,outputs/promising/pdb/6AMU_L1_nterm_wA_6199936_0.pdb,15.323,15.156,False,4.0,7.75,10.0,9.71,False,False,off,reverse,False,False,neither,neither
